Member_number;Date;Baskets
06/03/2015;1978;beef,brown bread
06/03/2015;2175;other vegetables,sliced cheese
06/03/2015;2582;bathroom cleaner,chicken,chicken,fruit/vegetable juice,fruit/vegetable juice,grapes,other vegetables,soda
06/03/2015;2625;baking powder,bottled beer,chicken,curd
06/03/2015;2690;chicken,whole milk
06/03/2015;3100;beef,salty snack,waffles
06/03/2015;3353;bottled water,onions
06/03/2015;3585;frozen meals,ham
06/03/2015;3758;pork,yogurt
06/03/2015;3856;long life bakery product,sausage
06/03/2015;4047;beverages,cream cheese 
06/03/2015;4106;condensed milk,grapes,yogurt
06/03/2015;4179;brandy,grapes,pastry,pickled vegetables,root vegetables
06/03/2015;4229;rolls/buns,sausage,soda
06/03/2015;4495;citrus fruit,waffles
07/03/2015;1265;chicken,citrus fruit,cream cheese ,curd,other vegetables,pastry,pip fruit,specialty chocolate
07/03/2015;1334;Instant food products,bottled beer,butter
07/03/2015;1395;cream cheese ,other vegetables
07/03/2015;1464;pastry,sausage,soda
07/03/2015;1489;dessert,frozen vegetables
07/03/2015;1706;bottled water,chocolate,coffee
07/03/2015;2043;bottled water,rolls/buns
07/03/2015;2205;citrus fruit,pastry,rolls/buns,whipped/sour cream,whole milk
07/03/2015;2622;onions,pip fruit
07/03/2015;2707;brown bread,meat,shopping bags,waffles,whole milk
07/03/2015;3822;bottled water,napkins,rice,root vegetables,shopping bags
07/03/2015;3831;flour,newspapers
07/03/2015;4137;citrus fruit,hamburger meat,root vegetables,shopping bags,sugar,tea
07/03/2015;4347;pork,root vegetables
07/03/2015;4512;butter,frankfurter,red/blush wine
08/03/2015;1237;hard cheese,rolls/buns
08/03/2015;1286;dessert,herbs,yogurt
08/03/2015;1500;pasta,sausage
08/03/2015;1538;hamburger meat,sausage
08/03/2015;1748;beverages,canned fish,pip fruit,roll products ,sugar,whole milk
08/03/2015;1892;other vegetables,specialty bar
08/03/2015;2141;citrus fruit,whole milk
08/03/2015;2200;chicken,citrus fruit,sugar
08/03/2015;2404;pork,tea
08/03/2015;2420;frankfurter,shopping bags
08/03/2015;2542;liquor,napkins,yogurt
08/03/2015;3308;UHT-milk,butter,soda
08/03/2015;3310;berries,grapes
08/03/2015;3449;sausage,soda
08/03/2015;3450;bottled water,pork,salty snack
08/03/2015;3783;detergent,hamburger meat,ice cream,soda,sugar
08/03/2015;3931;bottled beer,brown bread,soda
08/03/2015;4238;frankfurter,hygiene articles,pip fruit
08/03/2015;4286;brown bread,butter,fruit/vegetable juice,spread cheese,whole milk
08/03/2015;4302;cream cheese ,tropical fruit
08/03/2015;4611;cooking chocolate,other vegetables
09/03/2015;1732;citrus fruit,yogurt
09/03/2015;1953;beef,citrus fruit,pet care,whole milk
09/03/2015;2086;bottled beer,chicken,frankfurter,meat,misc. beverages,other vegetables,pastry,root vegetables,salt
09/03/2015;2226;berries,whole milk
09/03/2015;2238;curd,misc. beverages
09/03/2015;2672;ham,liquor (appetizer)
09/03/2015;2691;liver loaf,rolls/buns
09/03/2015;3148;sausage,yogurt
09/03/2015;3368;domestic eggs,frankfurter
09/03/2015;3489;nuts/prunes,tropical fruit
09/03/2015;3534;beef,yogurt
09/03/2015;3749;napkins,tropical fruit,whole milk
09/03/2015;3772;whole milk,yogurt
09/03/2015;3855;chocolate,citrus fruit,tropical fruit
09/03/2015;3940;bottled water,root vegetables
09/03/2015;4539;bottled water,onions,spread cheese,whole milk
09/03/2015;4632;onions,whole milk
09/03/2015;4733;other vegetables,soda
10/03/2015;1211;butter,frankfurter,specialty bar,yogurt
10/03/2015;1336;coffee,flour,napkins,pet care
10/03/2015;1374;pip fruit,salty snack,whole milk,whole milk
10/03/2015;1508;bottled beer,pip fruit
10/03/2015;1606;bottled beer,ham
10/03/2015;1659;tropical fruit,yogurt
10/03/2015;1903;canned beer,tropical fruit
10/03/2015;2406;meat,pastry,rolls/buns
10/03/2015;2407;citrus fruit,coffee,frozen vegetables,onions
10/03/2015;2981;UHT-milk,whole milk
10/03/2015;3079;frankfurter,soda,soda
10/03/2015;3544;hard cheese,whole milk
10/03/2015;3584;curd,photo/film
10/03/2015;3635;other vegetables,rolls/buns
10/03/2015;4566;butter,canned beer
10/03/2015;4833;dog food,onions,pip fruit
11/03/2015;1252;chicken,pastry
11/03/2015;1584;cream cheese ,frankfurter,long life bakery product
11/03/2015;1622;meat,rolls/buns,soda
11/03/2015;1718;hamburger meat,red/blush wine,salty snack
11/03/2015;1765;beef,margarine,whipped/sour cream
11/03/2015;1850;citrus fruit,grapes
11/03/2015;1994;chocolate,coffee,pip fruit,waffles,whole milk,whole milk,whole milk,whole milk
11/03/2015;2103;dessert,frozen meals
11/03/2015;2200;berries,grapes,onions
11/03/2015;2284;frankfurter,ice cream
11/03/2015;3050;dessert,dessert,grapes,pip fruit,pork,sausage,soda,whole milk,yogurt
11/03/2015;3398;citrus fruit,tropical fruit
11/03/2015;3495;root vegetables,whole milk
11/03/2015;3656;frozen meals,other vegetables,tropical fruit,yogurt
11/03/2015;4024;grapes,ice cream
11/03/2015;4620;other vegetables,sausage,semi-finished bread,whole milk,yogurt
12/03/2015;1100;butter,butter milk,grapes,hygiene articles,pudding powder,soda
12/03/2015;1114;dessert,dog food,sausage,shopping bags
12/03/2015;1638;bottled beer,candles,hard cheese,jam,shopping bags,whole milk
12/03/2015;1804;beef,berries,root vegetables
12/03/2015;2166;rolls/buns,sauces,soda,whipped/sour cream
12/03/2015;2225;berries,whole milk
12/03/2015;2307;grapes,root vegetables,shopping bags,whole milk
12/03/2015;2795;beef,cat food
12/03/2015;2861;meat,tropical fruit
12/03/2015;2875;curd,soda,zwieback
12/03/2015;3182;butter,curd,processed cheese,whole milk
12/03/2015;4643;coffee,other vegetables
12/03/2015;4899;chicken,chicken,salt
12/03/2015;4919;chicken,curd,newspapers,root vegetables
13/03/2015;1340;rolls/buns,root vegetables,whole milk
13/03/2015;1489;pork,whole milk
13/03/2015;1567;bottled beer,candy,citrus fruit,frankfurter,rolls/buns,whipped/sour cream,whole milk,yogurt
13/03/2015;2257;pip fruit,pork
13/03/2015;2412;bottled beer,hard cheese,sausage
13/03/2015;2468;bottled beer,domestic eggs,fruit/vegetable juice,rolls/buns,semi-finished bread,whole milk
13/03/2015;2575;chicken,pot plants
13/03/2015;2787;UHT-milk,citrus fruit,frozen meals,specialty chocolate
13/03/2015;2864;citrus fruit,tropical fruit
13/03/2015;3093;shopping bags,yogurt
13/03/2015;3135;sausage,specialty bar
13/03/2015;3418;detergent,yogurt
13/03/2015;3640;coffee,domestic eggs,rolls/buns
13/03/2015;3778;meat,soda
13/03/2015;4007;bottled water,cream cheese ,tropical fruit
13/03/2015;4120;rolls/buns,rolls/buns
13/03/2015;4163;soda,tropical fruit
13/03/2015;4355;canned beer,long life bakery product,misc. beverages
13/03/2015;4408;cream cheese ,white bread,whole milk
13/03/2015;4606;canned beer,grapes,rolls/buns,whole milk
13/03/2015;4693;female sanitary products,fruit/vegetable juice
13/03/2015;4768;flour,hamburger meat,pork,yogurt
13/03/2015;4899;hamburger meat,other vegetables
13/03/2015;4951;pork,seasonal products,tropical fruit
14/03/2015;1029;dessert,ham
14/03/2015;1161;other vegetables,spread cheese,whole milk,yogurt
14/03/2015;1205;chewing gum,whole milk,yogurt,yogurt
14/03/2015;1308;pork,root vegetables
14/03/2015;1377;curd cheese,fruit/vegetable juice,herbs,other vegetables,zwieback
14/03/2015;1391;rolls/buns,yogurt
14/03/2015;1668;curd,herbs
14/03/2015;1718;frankfurter,frozen vegetables
14/03/2015;2167;citrus fruit,soda
14/03/2015;2433;beef,beef,brown bread,chocolate,dessert,processed cheese,rolls/buns,shopping bags,soda
14/03/2015;2519;fruit/vegetable juice,sausage,yogurt
14/03/2015;2585;butter,soda
14/03/2015;2894;butter,newspapers
14/03/2015;3166;UHT-milk,whole milk
14/03/2015;3224;frankfurter,shopping bags
14/03/2015;3584;meat,photo/film
14/03/2015;3604;frankfurter,root vegetables,sugar,whole milk
14/03/2015;3723;pip fruit,snack products
14/03/2015;4349;citrus fruit,citrus fruit
14/03/2015;4914;pastry,pip fruit,rolls/buns,whole milk
15/03/2015;1000;sausage,semi-finished bread,whole milk,yogurt
15/03/2015;1026;butter,candy,dental care,fruit/vegetable juice,salty snack
15/03/2015;1283;cream cheese ,onions,whole milk
15/03/2015;1570;frankfurter,waffles,yogurt
15/03/2015;1932;UHT-milk,chewing gum
15/03/2015;2154;cream cheese ,whole milk
15/03/2015;2714;chocolate,yogurt
15/03/2015;2715;other vegetables,sausage
15/03/2015;2908;canned beer,misc. beverages
15/03/2015;3180;sugar,whole milk
15/03/2015;3273;butter,margarine,sausage,snack products,whipped/sour cream
15/03/2015;3289;misc. beverages,rolls/buns,specialty chocolate,yogurt
15/03/2015;3728;rolls/buns,specialty chocolate
15/03/2015;3806;curd,mayonnaise,soft cheese,tropical fruit,yogurt
15/03/2015;4230;brown bread,root vegetables,sausage
15/03/2015;4936;spread cheese,tropical fruit
15/03/2015;4990;newspapers,salty snack,sausage,soda
16/03/2015;1577;beef,cream cheese 
16/03/2015;2069;citrus fruit,sugar
16/03/2015;2511;hamburger meat,whole milk
16/03/2015;2851;candles,curd,other vegetables,rolls/buns,spread cheese
16/03/2015;2918;pork,red/blush wine
16/03/2015;2925;other vegetables,yogurt
16/03/2015;3428;beverages,cake bar,cake bar,frozen meals
16/03/2015;4559;hard cheese,whole milk
16/03/2015;4700;cream cheese ,ham
17/03/2015;1652;citrus fruit,other vegetables
17/03/2015;1949;tropical fruit,whole milk
17/03/2015;2248;newspapers,rolls/buns
17/03/2015;2616;pork,whole milk
17/03/2015;2800;citrus fruit,long life bakery product,sauces
17/03/2015;3175;curd,frankfurter
17/03/2015;3334;soda,whole milk
17/03/2015;4207;frozen dessert,rolls/buns
17/03/2015;4810;bottled beer,newspapers
17/03/2015;4812;canned beer,sausage
17/03/2015;4934;meat,other vegetables
18/03/2015;1104;domestic eggs,yogurt
18/03/2015;1425;brown bread,ham
18/03/2015;1455;ham,specialty bar
18/03/2015;1549;beef,coffee,rolls/buns
18/03/2015;1733;coffee,oil,root vegetables,salty snack,soft cheese,whole milk,yogurt
18/03/2015;1783;butter,hamburger meat,rolls/buns,shopping bags,soda,tropical fruit
18/03/2015;1811;citrus fruit,white wine
18/03/2015;2129;fruit/vegetable juice,pip fruit,pip fruit,whole milk
18/03/2015;2284;frankfurter,frozen fish,napkins,pork,pork,rolls/buns,waffles
18/03/2015;2327;bottled beer,frankfurter,margarine,whipped/sour cream
18/03/2015;2772;shopping bags,soft cheese,tropical fruit
18/03/2015;3543;fruit/vegetable juice,tropical fruit
18/03/2015;3562;salty snack,tropical fruit
18/03/2015;3687;frankfurter,white wine
18/03/2015;4013;bottled beer,root vegetables,sausage
18/03/2015;4077;canned beer,curd cheese,pastry,yogurt
18/03/2015;4198;beef,yogurt
18/03/2015;4342;rolls/buns,whole milk
18/03/2015;4439;artif. sweetener,ice cream,turkey,whole milk
18/03/2015;4598;brown bread,curd
18/03/2015;4817;frankfurter,whole milk
19/03/2015;1087;chocolate,pip fruit,sausage
19/03/2015;1170;sparkling wine,whole milk
19/03/2015;1391;pickled vegetables,rolls/buns,sausage
19/03/2015;1448;liquor,pork
19/03/2015;1959;citrus fruit,other vegetables
19/03/2015;2164;fruit/vegetable juice,rolls/buns,semi-finished bread
19/03/2015;2229;whipped/sour cream,whipped/sour cream
19/03/2015;2471;meat,misc. beverages,onions
19/03/2015;2570;other vegetables,roll products 
19/03/2015;2784;dog food,frankfurter
19/03/2015;3245;beverages,hamburger meat,margarine
19/03/2015;3358;soda,whipped/sour cream
19/03/2015;3548;pastry,whole milk
19/03/2015;3854;citrus fruit,shopping bags
19/03/2015;3872;frankfurter,whole milk
19/03/2015;4019;grapes,herbs
19/03/2015;4169;canned beer,frankfurter
19/03/2015;4219;berries,other vegetables
19/03/2015;4417;chicken,fruit/vegetable juice
19/03/2015;4682;coffee,root vegetables
20/03/2015;1229;ham,newspapers,whipped/sour cream
20/03/2015;1233;canned beer,margarine,rolls/buns,rolls/buns,salty snack,soda,soda,waffles,whipped/sour cream
20/03/2015;1291;domestic eggs,fruit/vegetable juice
20/03/2015;1553;frozen fish,mustard
20/03/2015;1570;other vegetables,whipped/sour cream
20/03/2015;1591;hard cheese,soap
20/03/2015;1734;beef,brown bread,rum
20/03/2015;1771;other vegetables,specialty bar
20/03/2015;1776;fish,yogurt
20/03/2015;2238;cream cheese ,pip fruit,sausage,whole milk
20/03/2015;2517;beef,domestic eggs
20/03/2015;2535;rolls/buns,rolls/buns
20/03/2015;2592;chicken,rolls/buns,yogurt
20/03/2015;2678;finished products,fruit/vegetable juice,rolls/buns,tropical fruit,whole milk
20/03/2015;2762;newspapers,specialty bar,whole milk
20/03/2015;2868;hamburger meat,pork
20/03/2015;2932;detergent,rolls/buns,sausage,whole milk
20/03/2015;3168;coffee,other vegetables
20/03/2015;3205;detergent,sausage
20/03/2015;3217;cream cheese ,dessert
20/03/2015;3483;male cosmetics,sausage
20/03/2015;4115;citrus fruit,fruit/vegetable juice,margarine,pastry,tropical fruit
20/03/2015;4149;fruit/vegetable juice,pasta
20/03/2015;4214;root vegetables,sausage
20/03/2015;4388;canned beer,newspapers,newspapers,sausage,tropical fruit
20/03/2015;4708;butter,citrus fruit,salty snack,sausage,specialty bar
20/03/2015;4818;other vegetables,pastry
21/03/2015;1158;citrus fruit,yogurt
21/03/2015;1345;citrus fruit,whole milk
21/03/2015;1500;pork,whole milk
21/03/2015;1711;bottled beer,citrus fruit,shopping bags
21/03/2015;1820;brown bread,pastry
21/03/2015;2206;citrus fruit,herbs,pudding powder
21/03/2015;2295;rolls/buns,root vegetables
21/03/2015;2729;beef,bottled water,butter,candy,cling film/bags,sweet spreads
21/03/2015;3179;rolls/buns,sausage
21/03/2015;3554;beef,meat
21/03/2015;3595;cream cheese ,dessert,waffles
21/03/2015;3870;frozen fish,processed cheese,root vegetables,root vegetables
21/03/2015;3913;canned beer,frozen meals,pastry
21/03/2015;4125;citrus fruit,yogurt
21/03/2015;4179;cat food,frankfurter
21/03/2015;4273;citrus fruit,whole milk
21/03/2015;4456;bottled beer,cling film/bags,dessert
21/03/2015;4655;citrus fruit,meat,other vegetables,pip fruit
22/03/2015;1015;beef,salty snack
22/03/2015;1239;processed cheese,sausage
22/03/2015;1476;frozen vegetables,newspapers,whole milk
22/03/2015;1511;ice cream,shopping bags
22/03/2015;1620;frozen dessert,napkins,tropical fruit
22/03/2015;2011;frankfurter,onions,pip fruit,rolls/buns
22/03/2015;2400;bottled beer,tropical fruit,white wine
22/03/2015;2517;napkins,sugar,tropical fruit,yogurt
22/03/2015;2625;citrus fruit,cream cheese ,shopping bags
22/03/2015;2706;detergent,frankfurter,ham,popcorn,white wine
22/03/2015;2876;coffee,fruit/vegetable juice,sausage
22/03/2015;2885;nut snack,sliced cheese,tropical fruit,whole milk
22/03/2015;3054;frankfurter,salt
22/03/2015;3062;shopping bags,whole milk
22/03/2015;3181;berries,canned fish
22/03/2015;3481;beef,bottled beer,soda,soda
22/03/2015;3674;beverages,other vegetables,root vegetables
22/03/2015;3856;sausage,sliced cheese
22/03/2015;4053;canned beer,chicken,frankfurter,softener,vinegar,whole milk
22/03/2015;4272;whole milk,whole milk
22/03/2015;4503;pip fruit,rolls/buns
23/03/2015;1178;coffee,oil
23/03/2015;1381;beverages,bottled beer,chocolate,domestic eggs
23/03/2015;1384;bottled beer,other vegetables,soda
23/03/2015;1406;chicken,sausage,sparkling wine,whipped/sour cream
23/03/2015;1771;frankfurter,sausage
23/03/2015;1952;canned beer,hygiene articles,tropical fruit
23/03/2015;2066;pasta,whole milk,yogurt
23/03/2015;2309;citrus fruit,yogurt
23/03/2015;2392;chocolate,onions,other vegetables,sausage,whole milk
23/03/2015;2469;onions,other vegetables,rolls/buns,whole milk
23/03/2015;2718;butter,chewing gum
23/03/2015;2930;fruit/vegetable juice,newspapers,oil,other vegetables,pastry,soda,whole milk
23/03/2015;3369;UHT-milk,abrasive cleaner,beef,frozen vegetables
23/03/2015;3595;bottled beer,sausage
23/03/2015;3899;other vegetables,tropical fruit
23/03/2015;3926;other vegetables,sliced cheese,yogurt,yogurt
23/03/2015;4748;napkins,newspapers,pork
24/03/2015;1328;butter,ham,sausage,shopping bags,whole milk
24/03/2015;1583;hygiene articles,liquor,sliced cheese
24/03/2015;1828;bottled water,brown bread,grapes,soda
24/03/2015;1943;bottled water,liquor
24/03/2015;2070;citrus fruit,citrus fruit,other vegetables,yogurt
24/03/2015;2310;berries,candy,dessert,frozen meals,grapes,long life bakery product,sausage,soda
24/03/2015;2485;dessert,hard cheese,pip fruit
24/03/2015;2743;grapes,pastry
24/03/2015;2840;butter,frankfurter
24/03/2015;3404;pasta,shopping bags
24/03/2015;3479;frankfurter,soda
24/03/2015;3703;chocolate,rolls/buns
24/03/2015;3809;ham,soda
24/03/2015;4295;rolls/buns,sausage,tropical fruit
24/03/2015;4338;ham,pickled vegetables
24/03/2015;4468;baking powder,bottled beer,brandy,canned beer,canned beer,curd,sausage,white bread
24/03/2015;4748;chicken,root vegetables,yogurt
25/03/2015;1403;salty snack,semi-finished bread,sliced cheese
25/03/2015;1654;rum,shopping bags,whisky
25/03/2015;1659;chewing gum,other vegetables,specialty bar
25/03/2015;1751;pip fruit,sausage
25/03/2015;1838;hard cheese,photo/film,pork,tropical fruit
25/03/2015;2085;beef,pip fruit
25/03/2015;2292;margarine,root vegetables
25/03/2015;2408;curd,sausage,yogurt
25/03/2015;2462;bottled beer,specialty cheese
25/03/2015;2786;butter,sausage
25/03/2015;3229;UHT-milk,margarine,other vegetables,whipped/sour cream,white bread
25/03/2015;3407;canned beer,tropical fruit
25/03/2015;3494;seasonal products,soda,whole milk
25/03/2015;3791;brown bread,yogurt
25/03/2015;3925;beef,curd,margarine,root vegetables,shopping bags,turkey
25/03/2015;3960;root vegetables,tropical fruit
25/03/2015;4433;sausage,tea
26/03/2015;1133;napkins,pork,whole milk
26/03/2015;1225;bottled beer,dessert,other vegetables,sliced cheese
26/03/2015;1276;hard cheese,yogurt
26/03/2015;1316;curd,frozen vegetables
26/03/2015;1324;processed cheese,yogurt
26/03/2015;1382;curd,pip fruit
26/03/2015;1494;sausage,shopping bags
26/03/2015;2312;frankfurter,other vegetables,red/blush wine
26/03/2015;2480;fruit/vegetable juice,tropical fruit,yogurt
26/03/2015;2583;berries,pip fruit
26/03/2015;2601;ham,pastry,processed cheese,rolls/buns,root vegetables,soups,whole milk
26/03/2015;3045;coffee,tropical fruit,whole milk
26/03/2015;3071;beef,brown bread,coffee,dishes,pastry
26/03/2015;3327;bottled water,grapes
26/03/2015;3336;pork,tropical fruit
26/03/2015;3847;beef,candy
26/03/2015;4228;bottled water,mustard,pip fruit,sweet spreads,whole milk
26/03/2015;4323;brown bread,frankfurter,frankfurter,grapes
26/03/2015;4391;hamburger meat,hygiene articles,soda,tropical fruit
26/03/2015;4501;berries,butter milk
26/03/2015;4510;bottled beer,ice cream,pastry,red/blush wine
26/03/2015;4550;canned beer,chicken,other vegetables
