Member_number;Date;Baskets
2232;15/01/2015;whisky,root vegetables,specialty chocolate
2401;15/01/2015;white bread,whole milk
3166;15/01/2015;pip fruit,cat food,waffles
3465;15/01/2015;candles,chicken,frozen vegetables
3483;15/01/2015;chicken,frozen vegetables
4183;15/01/2015;shopping bags,domestic eggs,whole milk,salty snack
4409;15/01/2015;ice cream,UHT-milk,whole milk,brown bread
4676;15/01/2015;shopping bags,sausage,other vegetables,frankfurter,hygiene articles,whole milk
4683;15/01/2015;frankfurter,tropical fruit
4778;15/01/2015;hamburger meat,meat
4941;15/01/2015;domestic eggs,canned beer,bottled beer,salty snack,pickled vegetables,ham,rolls/buns,hamburger meat,soda
1144;16/01/2015;domestic eggs,chicken,white bread
1197;16/01/2015;sausage,chocolate
1335;16/01/2015;coffee,frankfurter
1404;16/01/2015;ice cream,semi-finished bread,canned beer
1634;16/01/2015;yogurt,brown bread
1830;16/01/2015;other vegetables,ham
2318;16/01/2015;whipped/sour cream,other vegetables,root vegetables,citrus fruit
2632;16/01/2015;butter,rolls/buns,fruit/vegetable juice,frozen meals
3042;16/01/2015;curd cheese,frozen potato products,pork
3410;16/01/2015;whole milk,spread cheese
3581;16/01/2015;liquor (appetizer),yogurt,sausage,tropical fruit,rolls/buns,light bulbs,whole milk
3649;16/01/2015;yogurt,bottled beer,canned beer,grapes
3768;16/01/2015;pork,curd
3940;16/01/2015;beef,semi-finished bread
4185;16/01/2015;pip fruit,rolls/buns,coffee,curd
4351;16/01/2015;house keeping products,bottled beer,whole milk,tropical fruit
4354;16/01/2015;beverages,oil
4675;16/01/2015;yogurt,rolls/buns
4883;16/01/2015;other vegetables,frozen fish
1481;17/01/2015;yogurt,pip fruit
2271;17/01/2015;white bread,dog food
2472;17/01/2015;processed cheese,liver loaf
2672;17/01/2015;sausage,yogurt,pastry,frozen meals
2887;17/01/2015;whole milk,tropical fruit
3073;17/01/2015;nut snack,berries,sliced cheese
3101;17/01/2015;cat food,chicken
3170;17/01/2015;roll products ,root vegetables,chicken,waffles,brown bread,beef,grapes,male cosmetics
3176;17/01/2015;root vegetables,citrus fruit
3205;17/01/2015;pip fruit,pork
3310;17/01/2015;yogurt,canned beer
3669;17/01/2015;white wine,pork,margarine
3795;17/01/2015;yogurt,bottled beer
4120;17/01/2015;roll products ,sausage
4251;17/01/2015;pork,pastry
4364;17/01/2015;flour,dessert
4825;17/01/2015;butter,bottled water,ham,brown bread
4826;17/01/2015;rolls/buns,whole milk
1215;18/01/2015;pip fruit,other vegetables,sliced cheese,semi-finished bread
1428;18/01/2015;yogurt,pip fruit,rolls/buns,whole milk
1623;18/01/2015;roll products ,specialty chocolate,ham,frozen meals
1893;18/01/2015;beef,root vegetables
2277;18/01/2015;shopping bags,soda,canned beer
2283;18/01/2015;shopping bags,root vegetables,margarine,frozen meals
2366;18/01/2015;pip fruit,frankfurter,whole milk,candy
2683;18/01/2015;berries,red/blush wine
2716;18/01/2015;sausage,beef
2804;18/01/2015;other vegetables,canned beer
3018;18/01/2015;soda,canned beer
3267;18/01/2015;yogurt,cat food,frankfurter
3398;18/01/2015;citrus fruit,brown bread,rolls/buns,frozen fish,chocolate
3500;18/01/2015;tropical fruit,meat
3535;18/01/2015;beef,specialty chocolate,pastry
3813;18/01/2015;cat food,whole milk
4082;18/01/2015;specialty chocolate,brandy
4526;18/01/2015;whipped/sour cream,other vegetables
4542;18/01/2015;coffee,whipped/sour cream
4547;18/01/2015;white bread,chewing gum,whole milk,dishes
4820;18/01/2015;chocolate,citrus fruit
4856;18/01/2015;domestic eggs,root vegetables,hygiene articles
1098;19/01/2015;shopping bags,cat food,rolls/buns
1139;19/01/2015;misc. beverages,tropical fruit
1265;19/01/2015;hamburger meat,domestic eggs,other vegetables
1320;19/01/2015;pip fruit,root vegetables,canned fruit,finished products
1531;19/01/2015;sausage,pickled vegetables
1588;19/01/2015;beverages,pork,dishes
1616;19/01/2015;coffee,ham
1937;19/01/2015;pip fruit,citrus fruit
2214;19/01/2015;butter milk,soda,root vegetables,red/blush wine
2235;19/01/2015;processed cheese,citrus fruit
2512;19/01/2015;domestic eggs,root vegetables,canned beer,soda,canned fish,specialty chocolate,butter
3077;19/01/2015;butter milk,root vegetables
3224;19/01/2015;liver loaf,bottled beer,bottled water,pastry
3596;19/01/2015;soda,hard cheese
4039;19/01/2015;pip fruit,vinegar
4170;19/01/2015;domestic eggs,yogurt,bottled water,curd,newspapers
4733;19/01/2015;pip fruit,nuts/prunes,bottled beer
1001;20/01/2015;whipped/sour cream,soda,frankfurter
1492;20/01/2015;cat food,other vegetables
1967;20/01/2015;other vegetables,waffles,brown bread,hard cheese,whole milk
2075;20/01/2015;root vegetables,baking powder
2235;20/01/2015;whole milk,meat
2430;20/01/2015;root vegetables,specialty bar,sliced cheese,butter,fruit/vegetable juice,chocolate
2527;20/01/2015;canned beer,meat
2544;20/01/2015;vinegar,frozen potato products,tropical fruit
2682;20/01/2015;canned beer,whole milk
2889;20/01/2015;yogurt,citrus fruit
3575;20/01/2015;photo/film,bottled water
3797;20/01/2015;sausage,cream
3985;20/01/2015;bottled beer,bottled water
4390;20/01/2015;coffee,soft cheese,whole milk
4744;20/01/2015;hamburger meat,soda
1081;21/01/2015;whole milk,tropical fruit
1182;21/01/2015;butter milk,beef
1232;21/01/2015;bottled beer,rolls/buns
1353;21/01/2015;specialty bar,meat,tropical fruit,rolls/buns,newspapers,butter milk
1573;21/01/2015;oil,misc. beverages
1762;21/01/2015;other vegetables,citrus fruit
1766;21/01/2015;canned beer,pork
1914;21/01/2015;other vegetables,tropical fruit
2105;21/01/2015;shopping bags,bottled water,tropical fruit
2145;21/01/2015;onions,soda
2254;21/01/2015;house keeping products,packaged fruit/vegetables
2399;21/01/2015;pastry,margarine
2447;21/01/2015;coffee,napkins,chicken,pot plants,grapes,curd cheese
2630;21/01/2015;shopping bags,white wine,soda
2870;21/01/2015;specialty bar,chicken,whole milk
3002;21/01/2015;sausage,light bulbs,grapes
3071;21/01/2015;pip fruit,domestic eggs,photo/film,salty snack,rolls/buns
3085;21/01/2015;soda,grapes
3101;21/01/2015;chicken,brown bread
3143;21/01/2015;UHT-milk,rolls/buns,candy
3201;21/01/2015;sugar,artif. sweetener,specialty chocolate,curd,soda
3309;21/01/2015;shopping bags,other vegetables,salty snack
3379;21/01/2015;oil,whipped/sour cream,bottled water
3462;21/01/2015;nut snack,soda
3915;21/01/2015;bottled beer,frankfurter,hard cheese
3954;21/01/2015;napkins,frankfurter,beef,rice,frozen fish
3967;21/01/2015;butter,root vegetables
4023;21/01/2015;ice cream,soda
4043;21/01/2015;other vegetables,frankfurter
4326;21/01/2015;beef,whole milk
4417;21/01/2015;sparkling wine,ham,tropical fruit,frozen meals
4544;21/01/2015;soda,root vegetables
4603;21/01/2015;shopping bags,root vegetables,pork
4993;21/01/2015;brown bread,chocolate
1115;22/01/2015;yogurt,other vegetables
1371;22/01/2015;whipped/sour cream,frozen vegetables
1562;22/01/2015;beef,frozen vegetables
1814;22/01/2015;pip fruit,root vegetables
2065;22/01/2015;pip fruit,other vegetables,coffee
2081;22/01/2015;UHT-milk,frankfurter,citrus fruit,tropical fruit,spices,butter milk
2249;22/01/2015;bottled water,tropical fruit
2700;22/01/2015;soda,tropical fruit
2874;22/01/2015;bottled water,soda,frankfurter,chicken
2932;22/01/2015;sausage,root vegetables,yogurt,bottled beer,newspapers,butter,whole milk
3002;22/01/2015;white bread,chicken,whole milk,newspapers
3160;22/01/2015;yogurt,chewing gum
3657;22/01/2015;processed cheese,sausage,soda
3701;22/01/2015;shopping bags,white bread,other vegetables,pot plants,tropical fruit,specialty chocolate
3704;22/01/2015;root vegetables,mustard
3754;22/01/2015;hamburger meat,roll products ,whole milk
3793;22/01/2015;canned beer,pastry
3868;22/01/2015;citrus fruit,tropical fruit
3872;22/01/2015;sausage,root vegetables
4133;22/01/2015;yogurt,citrus fruit
4178;22/01/2015;baking powder,frankfurter,fruit/vegetable juice
4273;22/01/2015;rolls/buns,red/blush wine
4487;22/01/2015;other vegetables,brown bread,bottled beer,tropical fruit,curd
4537;22/01/2015;dessert,rolls/buns
4610;22/01/2015;yogurt,dessert
1063;23/01/2015;rolls/buns,candy
1340;23/01/2015;whole milk
1594;23/01/2015;yogurt,brown bread
1737;23/01/2015;citrus fruit,tropical fruit,rolls/buns,whole milk,liquor
1760;23/01/2015;sausage,sugar,newspapers
1917;23/01/2015;yogurt,whole milk,pork
2074;23/01/2015;oil,chicken
2184;23/01/2015;rolls/buns,soda,frankfurter,other vegetables
2595;23/01/2015;yogurt,sausage,dessert,pastry,rolls/buns,curd,whole milk
2764;23/01/2015;domestic eggs,margarine
3051;23/01/2015;onions,whole milk
3284;23/01/2015;fruit/vegetable juice,newspapers
3459;23/01/2015;whole milk,tropical fruit
3741;23/01/2015;whipped/sour cream,chicken
3791;23/01/2015;whole milk,chocolate
3998;23/01/2015;other vegetables,citrus fruit
4274;23/01/2015;soda,other vegetables
4414;23/01/2015;soda,newspapers
4496;23/01/2015;bottled water,turkey
1160;24/01/2015;shopping bags,frozen meals
1239;24/01/2015;condensed milk,whole milk
1324;24/01/2015;specialty bar,condensed milk
1730;24/01/2015;sausage,whole milk
2254;24/01/2015;frankfurter,pork
2698;24/01/2015;yogurt,beef,chewing gum,pastry
3026;24/01/2015;domestic eggs,soda,artif. sweetener
3201;24/01/2015;whole milk,tropical fruit
3245;24/01/2015;white wine,beef,pip fruit
3347;24/01/2015;ice cream,beef,other vegetables
3539;24/01/2015;root vegetables,bottled beer
3575;24/01/2015;chocolate marshmallow,sugar,whole milk
3651;24/01/2015;other vegetables,grapes,oil,pet care,rolls/buns,meat,hamburger meat,whole milk
3703;24/01/2015;yogurt,domestic eggs,whole milk
4296;24/01/2015;frankfurter,fruit/vegetable juice
4308;24/01/2015;yogurt,citrus fruit,detergent,salty snack,newspapers,whole milk
4677;24/01/2015;butter,whole milk
4743;24/01/2015;UHT-milk,sausage,bottled beer,pastry
4778;24/01/2015;packaged fruit/vegetables,frankfurter
4999;24/01/2015;yogurt,kitchen towels,other vegetables,napkins,berries,tropical fruit
1615;25/01/2015;beverages,sausage
1858;25/01/2015;butter milk,pastry,hygiene articles
1897;25/01/2015;root vegetables,pork
1903;25/01/2015;other vegetables,bottled water,ketchup,chicken
1946;25/01/2015;cream cheese ,whole milk
2096;25/01/2015;sausage,soda
2102;25/01/2015;beef,fruit/vegetable juice
2135;25/01/2015;butter,cream cheese ,beef,whole milk
2578;25/01/2015;bottled beer,bottled water,tropical fruit
2718;25/01/2015;chewing gum,whole milk
3209;25/01/2015;canned beer,newspapers
3303;25/01/2015;butter,bottled water,whole milk,citrus fruit
3363;25/01/2015;butter,detergent
3473;25/01/2015;whole milk
3532;25/01/2015;pip fruit,meat
3537;25/01/2015;yogurt,citrus fruit
3894;25/01/2015;root vegetables,fruit/vegetable juice,pastry
4338;25/01/2015;pip fruit,cream cheese
4573;25/01/2015;pork,curd
4643;25/01/2015;bottled beer,brown bread,whole milk,cookware
4694;25/01/2015;sausage,brown bread,citrus fruit
4781;25/01/2015;sausage,candles
4826;25/01/2015;flour,tropical fruit
4916;25/01/2015;brown bread,newspapers
4966;25/01/2015;sausage,packaged fruit/vegetables,fruit/vegetable juice,curd
1174;26/01/2015;pip fruit,whipped/sour cream
1449;26/01/2015;domestic eggs,finished products,margarine
1584;26/01/2015;soda,dessert,rolls/buns,curd
1804;26/01/2015;cream cheese ,whole milk
2120;26/01/2015;beef,whole milk
2321;26/01/2015;whipped/sour cream,other vegetables
2577;26/01/2015;ice cream,other vegetables
2604;26/01/2015;white bread,citrus fruit
2606;26/01/2015;liquor,chicken,rolls/buns,tropical fruit
3072;26/01/2015;citrus fruit,bottled water,pickled vegetables,salad dressing,whole milk
3228;26/01/2015;sausage,organic sausage,chicken,other vegetables,whipped/sour cream,tropical fruit,butter milk
3236;26/01/2015;herbs,dessert,waffles
3389;26/01/2015;beef,whole milk,root vegetables,newspapers
3412;26/01/2015;oil,other vegetables,canned beer,waffles
3430;26/01/2015;flour,root vegetables,brown bread,packaged fruit/vegetables,sauces,female sanitary products,rolls/buns
3640;26/01/2015;pip fruit,white wine,whole milk
3732;26/01/2015;pip fruit,other vegetables,berries,white wine
3963;26/01/2015;sausage,meat spreads
4155;26/01/2015;oil,soda,herbs,citrus fruit
4171;26/01/2015;sausage,newspapers
4340;26/01/2015;soda,whole milk
4886;26/01/2015;liver loaf,soda
1143;27/01/2015;misc. beverages,spread cheese
1230;27/01/2015;butter milk,soda
1231;27/01/2015;ice cream,onions
1401;27/01/2015;soda,canned beer
1451;27/01/2015;fruit/vegetable juice,tropical fruit
2100;27/01/2015;other vegetables,dessert
2347;27/01/2015;soda,red/blush wine
2599;27/01/2015;sausage,salty snack,curd
2745;27/01/2015;root vegetables,frankfurter,vinegar,butter milk,butter
2749;27/01/2015;onions,misc. beverages
2767;27/01/2015;sausage,root vegetables,other vegetables,long life bakery product
2840;27/01/2015;photo/film,cat food
2897;27/01/2015;yogurt,zwieback
2958;27/01/2015;onions,tropical fruit
2971;27/01/2015;hamburger meat,coffee
3354;27/01/2015;sausage,salty snack
3657;27/01/2015;liver loaf,domestic eggs
3803;27/01/2015;dessert,tropical fruit
3923;27/01/2015;bottled beer,butter,frankfurter
4099;27/01/2015;bottled water,misc. beverages,fruit/vegetable juice
4361;27/01/2015;other vegetables,rolls/buns
4415;27/01/2015;coffee,other vegetables
4656;27/01/2015;white wine,cat food
4783;27/01/2015;sausage,yogurt
4807;27/01/2015;UHT-milk,beef,misc. beverages
4827;27/01/2015;processed cheese,bottled water,curd,pickled vegetables
4918;27/01/2015;yogurt,canned fish,rolls/buns,spices,fruit/vegetable juice
1144;28/01/2015;whipped/sour cream,soda
1287;28/01/2015;pip fruit,frankfurter
1295;28/01/2015;sausage,bottled water
1516;28/01/2015;oil,brown bread
2001;28/01/2015;processed cheese,beef,other vegetables,spices
2165;28/01/2015;soda,other vegetables
2244;28/01/2015;yogurt,soda,sliced cheese
2245;28/01/2015;shopping bags,turkey
2517;28/01/2015;yogurt,sausage,root vegetables,detergent,cream cheese
2600;28/01/2015;yogurt,frozen vegetables,frozen meals
2789;28/01/2015;fish,whole milk,soda,other vegetables
2912;28/01/2015;pip fruit,soda
2975;28/01/2015;liver loaf,other vegetables,pasta,grapes
3284;28/01/2015;rolls/buns,tropical fruit
3298;28/01/2015;herbs,canned beer
3467;28/01/2015;soda,beef
3519;28/01/2015;hamburger meat,specialty bar,whole milk,citrus fruit
3846;28/01/2015;domestic eggs,bottled water
3973;28/01/2015;butter,root vegetables
3982;28/01/2015;liquor (appetizer),soda
4051;28/01/2015;napkins,whole milk
4345;28/01/2015;pip fruit,rolls/buns
4713;28/01/2015;beef,bottled beer,herbs
4826;28/01/2015;ham,tropical fruit
4986;28/01/2015;other vegetables,popcorn,oil,frozen vegetables,frozen meals,pork
1075;29/01/2015;pip fruit,rolls/buns
1116;29/01/2015;other vegetables,root vegetables,hard cheese,cream cheese ,newspapers,liquor
1492;29/01/2015;cream cheese ,hard cheese
1872;29/01/2015;yogurt,onions,misc. beverages,whole milk
2544;29/01/2015;tidbits,berries
2648;29/01/2015;root vegetables,citrus fruit
2810;29/01/2015;butter,root vegetables
3486;29/01/2015;hamburger meat,yogurt
4073;29/01/2015;dessert,berries
4175;29/01/2015;napkins,other vegetables,dessert,grapes,rolls/buns,frozen meals
4205;29/01/2015;whipped/sour cream,citrus fruit
4224;29/01/2015;chicken,brown bread
4321;29/01/2015;chocolate,tropical fruit
4368;29/01/2015;bottled water,frankfurter
4942;29/01/2015;bottled water,citrus fruit
1918;30/01/2015;beef,meat
2267;30/01/2015;beef,frozen vegetables
2386;30/01/2015;frozen dessert,chicken
2513;30/01/2015;chicken,rolls/buns
2989;30/01/2015;cat food,herbs,pet care,soda,whole milk
3021;30/01/2015;frankfurter,sliced cheese
3079;30/01/2015;pet care,chocolate
3195;30/01/2015;yogurt,canned beer
3603;30/01/2015;shopping bags,other vegetables,root vegetables,beef,tropical fruit
3904;30/01/2015;whipped/sour cream,citrus fruit
4101;30/01/2015;chicken,rolls/buns
4550;30/01/2015;other vegetables,detergent
4647;30/01/2015;fruit/vegetable juice,meat
1123;31/01/2015;cling film/bags,rolls/buns,frozen vegetables
1198;31/01/2015;other vegetables,specialty chocolate,newspapers
1273;31/01/2015;pork,pastry
1584;31/01/2015;pet care,whole milk
1593;31/01/2015;other vegetables,meat
1957;31/01/2015;processed cheese,root vegetables
2229;31/01/2015;pet care,long life bakery product
2243;31/01/2015;herbs,soda
2272;31/01/2015;bottled beer,misc. beverages,waffles
2352;31/01/2015;shopping bags,dessert
2356;31/01/2015;chicken,rolls/buns
2512;31/01/2015;cream cheese ,rolls/buns,liquor
2566;31/01/2015;specialty cheese,whole milk,pastry
2723;31/01/2015;frankfurter,dishes
3111;31/01/2015;pip fruit,other vegetables,rolls/buns,frozen vegetables,chocolate
3159;31/01/2015;white bread,whole milk
3193;31/01/2015;sausage,other vegetables,whipped/sour cream,salty snack,tropical fruit,oil
3215;31/01/2015;sausage,tropical fruit
3332;31/01/2015;frozen dessert,root vegetables,oil
3413;31/01/2015;domestic eggs,pork
3500;31/01/2015;pastry,brown bread
3589;31/01/2015;other vegetables,rolls/buns
3646;31/01/2015;pip fruit,turkey
3713;31/01/2015;ice cream,citrus fruit
4427;31/01/2015;white bread,zwieback
4640;31/01/2015;shopping bags,domestic eggs,coffee,waffles
4838;31/01/2015;cream cheese ,frankfurter
1206;01/02/2015;sausage,cat food
2051;01/02/2015;photo/film,domestic eggs,cocoa drinks
2271;01/02/2015;mayonnaise,rolls/buns
2383;01/02/2015;yogurt,specialty chocolate,flower soil/fertilizer
2384;01/02/2015;chicken,tropical fruit
3064;01/02/2015;other vegetables,pork
3086;01/02/2015;pip fruit,whole milk,pork,brown bread
3510;01/02/2015;frankfurter,whole milk
3520;01/02/2015;shopping bags,other vegetables,canned beer
3682;01/02/2015;shopping bags,citrus fruit
3754;01/02/2015;pip fruit,whole milk,margarine
4147;01/02/2015;citrus fruit,white wine,cat food,bottled beer,newspapers
4933;01/02/2015;sausage,bottled water
1329;02/02/2015;yogurt,sausage,whipped/sour cream,detergent,ham,dishes
1930;02/02/2015;specialty bar,ham
2356;02/02/2015;hamburger meat,pip fruit,butter,yogurt
2656;02/02/2015;hamburger meat,cleaner
2747;02/02/2015;pickled vegetables,ham
2800;02/02/2015;other vegetables,dessert
3287;02/02/2015;onions,vinegar,rolls/buns,pork
3322;02/02/2015;ice cream,UHT-milk,specialty bar
3437;02/02/2015;sausage,berries
3493;02/02/2015;pip fruit,citrus fruit
3557;02/02/2015;bottled water,soft cheese,frankfurter
1245;03/02/2015;condensed milk,dessert,rolls/buns,shopping bags
1277;03/02/2015;shopping bags,frankfurter
1390;03/02/2015;other vegetables,waffles,pastry,frozen vegetables,house keeping products,dental care,whole milk
